OrderID,OrderDate,ShipDate,DeliveryDate,Category,SubCategory,Quantity,UnitPrice,Sales,Discount,Profit,Region,PaymentMode,ReviewText,Gender,Age
216,2023-08-01,2023-08-03,2023-08-05,Grocery,Vegetables,9.0,1719,15471,15,1588.68,West,Card,Excellent,Other,52.0
217,2023-04-16,2023-04-17,2023-04-18,Clothing,Jacket,8.0,1005,8040,15,722.22,South,UPI,Poor,Other,37.0
218,2023-03-11,2023-03-14,2023-03-15,Furniture,Table,9.0,789,7101,0,1177.19,South,COD,Excellent,Other,24.0
219,2023-03-10,2023-03-13,2023-03-14,Electronics,Mobile,8.0,4360,34880,5,6525.56,South,UPI,Good,Other,42.0
220,2023-07-15,2023-07-18,2023-07-20,Electronics,Tablet,9.0,524,4716,0,342.79,North,COD,Good,Male,41.0
221,2023-06-26,2023-06-27,2023-06-29,Electronics,Laptop,2.0,2190,4380,0,739.15,South,Card,Bad,Male,27.0
222,,2023-05-08,2023-05-10,Electronics,Laptop,2.0,3237,6474,5,734.0,West,COD,Excellent,Other,27.0
223,2023-10-04,2023-10-08,2023-10-10,Clothing,Jacket,3.0,1954,5862,0,470.16,East,Card,Excellent,Female,32.0
224,2023-06-17,2023-06-19,2023-06-21,Grocery,Vegetables,5.0,1849,9245,15,1419.1,South,UPI,Bad,Male,20.0
225,,2023-06-20,2023-06-21,Grocery,Vegetables,1.0,1677,1677,15,241.97,North,COD,Bad,Other,36.0
226,2023-10-24,2023-10-28,2023-10-29,Electronics,Camera,8.0,3757,30056,15,2377.73,North,COD,Good,Other,32.0
227,2023-09-20,2023-09-24,2023-09-25,Grocery,Beverages,8.0,4663,37304,5,5988.77,North,COD,,Female,60.0
228,2023-01-08,2023-01-09,2023-01-11,Grocery,Beverages,1.0,2367,2367,0,130.2,West,COD,Poor,Female,23.0
229,2023-10-29,2023-11-01,2023-11-03,Furniture,Table,,2691,8073,0,1376.77,North,COD,Poor,Other,38.0
230,2023-08-11,2023-08-14,2023-08-15,Furniture,Chair,2.0,1383,2766,15,428.58,West,COD,Poor,Male,20.0
231,2023-05-13,2023-05-16,2023-05-17,Electronics,Tablet,9.0,2039,18351,5,1420.18,West,UPI,Good,Female,23.0
232,2023-08-01,2023-08-05,2023-08-07,Clothing,Jacket,9.0,3090,27810,15,2810.38,South,COD,Excellent,Female,43.0
233,2023-06-12,2023-06-16,2023-06-18,Grocery,Snacks,8.0,1341,10728,5,1608.86,North,COD,Bad,Female,28.0
234,2023-10-16,2023-10-20,2023-10-21,Electronics,Camera,6.0,1774,10644,5,1990.67,West,Card,Bad,Other,57.0
235,2023-01-01,2023-01-05,2023-01-06,Grocery,Vegetables,7.0,2601,18207,0,2699.96,East,COD,Average,Female,42.0
236,2023-05-22,2023-05-26,2023-05-28,Clothing,Jeans,5.0,1436,7180,0,798.75,North,COD,Good,Other,30.0
237,2023-04-01,2023-04-03,2023-04-05,Clothing,Jeans,3.0,3908,11724,5,1677.46,South,Card,Excellent,Male,25.0
238,,2023-10-12,2023-10-14,Furniture,Sofa,3.0,4017,12051,10,1229.73,South,Card,Good,Other,63.0
239,2023-07-25,2023-07-28,2023-07-29,Clothing,Kurta,3.0,2431,7293,15,1222.89,East,COD,Good,Other,64.0
240,2023-10-13,2023-10-14,2023-10-16,Grocery,Beverages,,1033,8264,0,1083.45,North,UPI,Average,Male,52.0
241,2023-12-27,2023-12-28,2023-12-30,Electronics,Camera,9.0,167,1503,15,227.2,South,UPI,Poor,Female,47.0
242,2023-10-31,2023-11-04,2023-11-05,Grocery,Fruits,2.0,1592,3184,10,426.47,East,UPI,,Male,26.0
243,2023-03-06,2023-03-10,2023-03-11,Electronics,Laptop,4.0,1158,4632,0,276.54,East,COD,,Female,29.0
244,2023-08-20,2023-08-21,2023-08-22,Furniture,Sofa,9.0,4854,43686,5,3101.16,South,UPI,Poor,Other,
245,,2023-06-14,2023-06-15,Clothing,Kurta,4.0,678,2712,5,230.33,North,UPI,Good,Female,34.0
246,2023-12-28,2023-12-29,2023-12-30,Electronics,Tablet,6.0,829,4974,10,317.85,North,UPI,Good,Other,57.0
247,2023-07-09,2023-07-13,2023-07-14,Furniture,Sofa,4.0,4896,19584,5,3313.89,West,UPI,Bad,Other,38.0
248,2023-02-06,2023-02-07,2023-02-08,Electronics,Laptop,6.0,2529,15174,0,1662.35,North,UPI,Average,Other,56.0
249,2023-05-27,2023-05-30,2023-05-31,Clothing,Shirt,7.0,4592,32144,15,4244.23,East,Card,Poor,Male,57.0
250,2023-09-25,2023-09-26,2023-09-28,Grocery,Fruits,8.0,4651,37208,0,5845.56,North,UPI,Bad,Other,45.0
251,2023-08-03,2023-08-04,2023-08-05,Furniture,Chair,8.0,273,2184,10,309.85,West,Card,Bad,Female,21.0
252,2023-03-25,2023-03-26,2023-03-27,Furniture,Chair,,693,2772,0,188.92,West,Card,Average,Other,58.0
253,2023-09-23,2023-09-25,2023-09-27,Clothing,Jeans,9.0,301,2709,5,471.49,East,Card,Good,Male,56.0
254,2023-04-03,2023-04-05,2023-04-06,Grocery,Fruits,4.0,2601,10404,10,1508.92,West,Card,Bad,Male,58.0
255,2023-12-23,2023-12-24,2023-12-26,,Bed,3.0,2382,7146,0,447.76,North,COD,Good,Other,41.0
256,2023-03-14,2023-03-15,2023-03-17,Electronics,Mobile,,1230,6150,5,646.09,South,Card,Excellent,Female,49.0
257,2023-02-17,2023-02-21,2023-02-23,Clothing,Kurta,9.0,3234,29106,10,2562.7,East,UPI,Excellent,Male,41.0
258,2023-02-25,2023-02-26,2023-02-27,Clothing,Jeans,8.0,3080,24640,10,1583.13,East,COD,Poor,Female,35.0
259,2023-06-25,2023-06-29,2023-07-01,Grocery,Fruits,1.0,3028,3028,5,509.36,West,Card,Good,Other,21.0
260,2023-03-16,2023-03-17,2023-03-19,Electronics,Laptop,2.0,1499,2998,15,320.62,South,COD,Average,Other,59.0
261,2023-05-02,2023-05-03,2023-05-04,Clothing,Jeans,6.0,1010,6060,0,565.92,South,UPI,Average,Other,23.0
262,2023-05-06,2023-05-10,2023-05-11,Grocery,Beverages,9.0,2516,22644,0,2111.8,North,Card,Excellent,Male,
263,2023-12-09,2023-12-12,2023-12-13,Electronics,Laptop,2.0,464,928,5,76.73,South,Card,Poor,Other,38.0
264,2023-04-02,2023-04-05,2023-04-07,Furniture,Sofa,5.0,399,1995,10,239.98,North,COD,Poor,Other,51.0
265,2023-08-02,2023-08-03,2023-08-05,Clothing,Jacket,3.0,3270,9810,15,792.77,South,COD,Poor,Other,38.0
266,2023-05-27,2023-05-30,2023-06-01,Grocery,Vegetables,5.0,756,3780,0,496.89,East,UPI,Bad,Other,62.0
267,2023-01-05,2023-01-06,2023-01-08,Clothing,Jacket,6.0,3832,22992,5,3682.11,West,UPI,Bad,Female,34.0
268,,2023-08-18,2023-08-19,Clothing,Kurta,4.0,4777,19108,10,1640.05,North,Card,Average,Other,
269,2023-08-27,2023-08-31,2023-09-01,Clothing,Shirt,2.0,4799,9598,10,1212.09,North,COD,Good,Male,34.0
270,2023-10-21,2023-10-24,2023-10-25,Electronics,Laptop,1.0,4035,4035,15,203.62,North,UPI,Poor,Other,33.0
271,,2023-02-25,2023-02-27,Furniture,Bed,6.0,3520,21120,5,3178.26,West,Card,Poor,Female,58.0
272,2023-06-12,2023-06-15,2023-06-17,Grocery,Fruits,,1409,11272,0,1905.07,West,Card,Good,Other,47.0
273,2023-02-06,2023-02-07,2023-02-09,Clothing,Kurta,1.0,3463,3463,0,501.91,West,UPI,Excellent,Male,18.0
274,2023-09-17,2023-09-19,2023-09-20,Grocery,Fruits,2.0,3275,6550,10,725.93,South,COD,Average,Other,31.0
275,2023-12-24,2023-12-28,2023-12-30,Grocery,Snacks,2.0,2192,4384,0,285.58,West,UPI,Bad,Female,33.0
276,2023-04-21,2023-04-24,2023-04-26,Furniture,Bed,2.0,4645,9290,5,974.61,South,COD,Average,Other,31.0
277,2023-02-22,2023-02-25,2023-02-26,Grocery,Beverages,7.0,1150,8050,5,751.17,North,UPI,Poor,Male,38.0
278,2023-07-02,2023-07-05,2023-07-07,Clothing,Shirt,3.0,1404,4212,5,312.82,South,Card,Bad,Female,37.0
279,2023-01-22,2023-01-24,2023-01-25,Grocery,Beverages,2.0,1111,2222,0,379.06,West,UPI,Average,Other,25.0
280,2023-12-20,2023-12-23,2023-12-24,Furniture,Bed,7.0,4145,29015,5,1931.54,North,UPI,Good,Other,46.0
281,2023-11-02,2023-11-06,2023-11-07,Furniture,Table,6.0,2441,14646,0,870.02,South,UPI,Excellent,Male,46.0
282,2023-06-11,2023-06-15,2023-06-17,Grocery,Fruits,9.0,2724,24516,10,1998.13,West,Card,Average,Male,36.0
283,,2023-08-07,2023-08-08,Electronics,Mobile,8.0,3592,28736,0,4398.13,West,COD,,Other,27.0
284,2023-01-24,2023-01-28,2023-01-29,Clothing,Kurta,5.0,4088,20440,10,2758.62,North,COD,Good,Female,26.0
285,2023-10-31,2023-11-03,2023-11-05,Electronics,Tablet,3.0,1416,4248,5,265.22,West,UPI,Average,Other,35.0
286,2023-07-29,2023-07-30,2023-07-31,Grocery,Beverages,3.0,991,2973,10,441.85,West,COD,Bad,Male,26.0
287,2023-12-09,2023-12-10,2023-12-11,Furniture,Sofa,6.0,2105,12630,0,2139.98,South,UPI,Excellent,Female,20.0
288,2023-03-06,2023-03-10,2023-03-11,Grocery,Beverages,5.0,639,3195,15,326.5,West,COD,Average,Male,27.0
289,2023-04-12,2023-04-16,2023-04-18,Electronics,Tablet,5.0,3757,18785,5,1539.79,South,UPI,Excellent,Female,27.0
290,2023-07-01,2023-07-05,2023-07-07,Clothing,Shirt,3.0,2258,6774,5,834.28,North,COD,Good,Female,43.0
291,2023-04-14,2023-04-18,2023-04-20,Furniture,Chair,4.0,4314,17256,15,1321.37,West,COD,Poor,Female,64.0
292,2023-06-02,2023-06-03,2023-06-04,Furniture,Chair,2.0,3562,7124,15,604.42,South,COD,Excellent,Male,29.0
293,2023-04-21,2023-04-24,2023-04-25,Grocery,Vegetables,5.0,4679,23395,0,4588.44,West,COD,Good,Other,42.0
294,2023-06-06,2023-06-08,2023-06-10,Grocery,Vegetables,6.0,743,4458,15,226.81,West,UPI,Excellent,Other,61.0
295,2023-04-06,2023-04-10,2023-04-12,Furniture,Bed,8.0,492,3936,10,594.34,East,COD,Excellent,Female,
296,2023-10-28,2023-10-31,2023-11-01,Electronics,Camera,7.0,2509,17563,0,2517.87,North,UPI,Excellent,Other,48.0
297,2023-08-04,2023-08-06,2023-08-08,Grocery,Fruits,1.0,1172,1172,10,197.9,North,COD,Good,Female,43.0
298,2023-08-14,2023-08-17,2023-08-19,Electronics,Mobile,5.0,2395,11975,5,1278.08,North,Card,Poor,Female,22.0
299,2023-01-03,2023-01-05,2023-01-07,,Table,,2449,14694,0,1745.5,North,UPI,Average,Male,34.0
300,2023-03-11,2023-03-12,2023-03-14,Grocery,Fruits,2.0,1646,3292,10,255.68,West,COD,Excellent,Other,43.0
301,2023-09-17,2023-09-21,2023-09-22,Furniture,Chair,5.0,969,4845,5,239.13,North,COD,Poor,Female,34.0
302,2023-01-08,2023-01-09,2023-01-11,Clothing,Kurta,5.0,2995,14975,5,2774.94,West,Card,Excellent,Other,47.0
303,2023-12-08,2023-12-09,2023-12-11,Electronics,Camera,7.0,4382,30674,15,3513.66,West,UPI,Poor,Female,53.0
304,2023-02-24,2023-02-28,2023-03-02,Electronics,Tablet,5.0,2317,11585,15,755.12,East,Card,Poor,Other,46.0
305,2023-02-03,2023-02-06,2023-02-07,Clothing,Jacket,4.0,1561,6244,15,1053.59,West,UPI,Poor,Other,20.0
306,2023-12-25,2023-12-28,2023-12-30,Grocery,Vegetables,,1729,8645,10,456.37,South,UPI,Bad,Male,46.0
307,2023-06-03,2023-06-04,2023-06-06,Grocery,Snacks,2.0,3108,6216,5,1094.44,West,COD,Bad,Other,28.0
308,2023-12-20,2023-12-24,2023-12-25,Electronics,Laptop,5.0,2013,10065,0,767.79,North,UPI,Excellent,Male,28.0
309,2023-04-19,2023-04-23,2023-04-24,Grocery,Fruits,5.0,2735,13675,5,2285.8,East,COD,Bad,Male,38.0
310,2023-04-26,2023-04-27,2023-04-28,Furniture,Bed,7.0,973,6811,15,721.53,West,UPI,Average,Other,63.0
311,2023-07-14,2023-07-17,2023-07-19,Grocery,Beverages,9.0,4670,42030,15,3368.42,East,COD,Poor,Female,46.0
312,2023-06-30,2023-07-04,2023-07-06,Grocery,Vegetables,4.0,4006,16024,5,2761.15,East,UPI,Poor,Other,58.0
313,2023-11-09,2023-11-11,2023-11-13,Electronics,Laptop,9.0,799,7191,5,712.7,East,COD,Poor,Male,
314,2023-11-28,2023-11-30,2023-12-01,Clothing,Jacket,3.0,441,1323,10,93.67,East,COD,Good,Male,30.0
315,2023-04-22,2023-04-25,2023-04-26,Clothing,Jeans,2.0,3713,7426,5,1218.37,South,UPI,Average,Other,53.0
316,2023-08-29,2023-09-02,2023-09-03,Clothing,Jacket,8.0,4408,35264,5,4643.07,East,COD,Bad,Female,49.0
317,2023-08-02,2023-08-03,2023-08-04,Clothing,Jeans,9.0,1076,9684,10,1257.36,West,COD,Good,Other,38.0
318,2023-03-29,2023-03-31,2023-04-02,Electronics,Mobile,1.0,1852,1852,10,175.67,East,COD,Average,Female,18.0
319,2023-09-08,2023-09-09,2023-09-10,Clothing,Kurta,7.0,608,4256,5,411.16,North,UPI,Excellent,Male,20.0
320,2023-07-02,2023-07-06,2023-07-07,Electronics,Camera,1.0,1199,1199,15,136.88,North,COD,Bad,Other,53.0
321,2023-03-19,2023-03-21,2023-03-22,Grocery,Vegetables,4.0,468,1872,10,281.91,South,Card,Poor,Other,21.0
322,2023-07-12,2023-07-13,2023-07-14,Grocery,Fruits,3.0,1092,3276,0,429.52,West,Card,,Female,52.0
323,2023-05-31,2023-06-02,2023-06-04,Clothing,Jacket,9.0,3831,34479,10,2993.51,South,COD,Good,Male,25.0
324,2023-03-24,2023-03-27,2023-03-29,Clothing,Jeans,8.0,474,3792,10,606.12,West,UPI,,Female,28.0
325,2023-11-30,2023-12-01,2023-12-03,Electronics,Camera,1.0,3049,3049,0,349.36,West,COD,Good,Female,58.0
326,2023-10-16,2023-10-17,2023-10-19,Clothing,Jeans,5.0,1573,7865,5,792.66,South,COD,Average,Female,46.0
327,2023-08-06,2023-08-08,2023-08-09,Grocery,Vegetables,8.0,2861,22888,0,4510.2,South,UPI,Bad,Female,
328,2023-08-07,2023-08-08,2023-08-10,Grocery,Beverages,9.0,2088,18792,5,2779.32,East,COD,Average,Female,51.0
329,2023-10-22,2023-10-25,2023-10-26,Electronics,Camera,2.0,2733,5466,5,1014.03,East,Card,Excellent,Other,58.0
330,2023-11-05,2023-11-07,2023-11-09,Furniture,Bed,3.0,4791,14373,10,1905.11,East,Card,Average,Female,26.0
331,2023-09-15,2023-09-16,2023-09-18,Electronics,Tablet,6.0,4940,29640,10,2418.56,North,COD,Bad,Male,27.0
332,2023-09-05,2023-09-07,2023-09-09,Electronics,Camera,6.0,3094,18564,15,804.79,South,Card,Good,Male,45.0
333,2023-05-18,2023-05-22,2023-05-23,Electronics,Laptop,4.0,916,3664,0,430.66,North,Card,Bad,Female,55.0
334,2023-09-01,2023-09-04,2023-09-05,Electronics,Mobile,2.0,1918,3836,5,360.98,East,UPI,Excellent,Other,32.0
335,2023-02-12,2023-02-13,2023-02-14,Grocery,Snacks,9.0,3062,27558,15,1976.44,South,Card,Excellent,Male,57.0
336,2023-02-16,2023-02-20,2023-02-21,Clothing,Shirt,5.0,250,1250,10,180.91,North,UPI,Poor,Other,51.0
337,2023-11-27,2023-12-01,2023-12-03,Grocery,Fruits,2.0,3110,6220,5,833.23,South,COD,Bad,Female,55.0
338,2023-12-24,2023-12-25,2023-12-26,Clothing,Kurta,4.0,2466,9864,0,1657.3,West,COD,Average,Female,59.0
339,2023-12-19,2023-12-21,2023-12-22,Electronics,Laptop,6.0,394,2364,0,425.0,North,Card,Average,Male,19.0
340,2023-09-09,2023-09-12,2023-09-13,Electronics,Mobile,6.0,2141,12846,15,1270.78,East,Card,Bad,Other,39.0
341,2023-11-06,2023-11-10,2023-11-12,Grocery,Fruits,9.0,4451,40059,10,2106.45,West,COD,Good,Other,20.0
342,2023-12-07,2023-12-11,2023-12-12,Furniture,Table,2.0,220,440,0,82.99,North,UPI,Bad,Male,24.0
343,2023-07-15,2023-07-19,2023-07-21,Clothing,Shirt,4.0,902,3608,15,286.37,East,Card,Good,Male,41.0
344,2023-02-05,2023-02-07,2023-02-09,Electronics,Laptop,7.0,2691,18837,10,3270.67,North,Card,Bad,Other,33.0
345,2023-02-04,2023-02-07,2023-02-09,Electronics,Laptop,5.0,236,1180,5,149.1,North,Card,Poor,Female,40.0
346,2023-08-27,2023-08-28,2023-08-29,Electronics,Tablet,7.0,3042,21294,5,1909.47,North,Card,Excellent,Other,40.0
347,2023-05-14,2023-05-18,2023-05-20,Electronics,Laptop,7.0,3787,26509,0,4183.41,South,Card,Good,Female,34.0
348,2023-04-25,2023-04-29,2023-05-01,Furniture,Sofa,3.0,4829,14487,5,1998.28,North,Card,Excellent,Other,31.0
349,2023-06-01,2023-06-05,2023-06-06,Clothing,Kurta,6.0,246,1476,5,116.29,North,UPI,Good,Female,
350,2023-05-21,2023-05-23,2023-05-24,Clothing,Kurta,8.0,548,4384,0,548.07,South,UPI,,Male,46.0
351,2023-11-01,2023-11-04,2023-11-05,Clothing,Jacket,8.0,4266,34128,0,3712.41,South,UPI,Poor,Male,34.0
352,2023-05-24,2023-05-25,2023-05-27,Clothing,Shirt,3.0,3800,11400,10,1572.8,West,UPI,,Male,39.0
353,2023-07-18,2023-07-20,2023-07-21,Grocery,Snacks,3.0,1487,4461,10,372.69,East,COD,Bad,Male,62.0
354,2023-05-26,2023-05-29,2023-05-31,Clothing,Kurta,5.0,3089,15445,5,2159.33,West,Card,Excellent,Other,57.0
355,2023-11-18,2023-11-19,2023-11-20,Grocery,Fruits,4.0,2972,11888,0,726.54,South,COD,Excellent,Male,59.0
356,2023-02-09,2023-02-12,2023-02-13,Electronics,Camera,3.0,102,306,5,46.33,South,COD,Excellent,Other,48.0
357,2023-12-14,2023-12-17,2023-12-19,Clothing,Jacket,2.0,1185,2370,15,246.97,South,UPI,Good,Male,54.0
358,2023-12-21,2023-12-22,2023-12-23,Grocery,Snacks,7.0,1603,11221,5,1745.84,West,UPI,Average,Other,45.0
359,2023-08-03,2023-08-06,2023-08-07,Electronics,Camera,6.0,3072,18432,5,3261.04,North,Card,Excellent,Female,54.0
360,2023-11-09,2023-11-13,2023-11-14,Electronics,Mobile,6.0,2675,16050,15,1886.43,East,Card,Excellent,Female,61.0
361,2023-12-12,2023-12-15,2023-12-17,Clothing,Kurta,1.0,3901,3901,5,259.59,South,UPI,Good,Other,20.0
362,2023-09-26,2023-09-29,2023-10-01,Furniture,Sofa,1.0,4351,4351,0,670.91,East,Card,Bad,Other,32.0
363,2023-12-23,2023-12-27,2023-12-29,Clothing,Jacket,7.0,3034,21238,5,3389.71,North,UPI,Poor,Other,39.0
364,2023-11-12,2023-11-16,2023-11-18,Furniture,Chair,5.0,707,3535,10,552.46,South,Card,Good,Female,57.0
365,2023-09-15,2023-09-19,2023-09-20,Clothing,Shirt,7.0,4299,30093,0,5230.54,North,Card,Poor,Female,44.0
366,2023-05-23,2023-05-27,2023-05-28,Grocery,Vegetables,3.0,4560,13680,10,1061.6,North,UPI,Average,Other,38.0
367,2023-04-24,2023-04-25,2023-04-27,Clothing,Jeans,,2950,14750,5,730.85,West,COD,Average,Female,52.0
368,2023-03-09,2023-03-10,2023-03-11,Clothing,Jacket,5.0,3296,16480,5,1700.07,East,COD,Average,Female,27.0
369,2023-04-20,2023-04-22,2023-04-23,Electronics,Camera,9.0,2358,21222,10,3614.2,West,UPI,Average,Male,38.0
370,2023-01-14,2023-01-17,2023-01-19,Grocery,Beverages,4.0,2317,9268,15,1504.58,East,UPI,Bad,Other,35.0
371,2023-02-28,2023-03-03,2023-03-04,Grocery,Fruits,5.0,1039,5195,0,302.13,North,Card,,Female,36.0
372,2023-08-02,2023-08-04,2023-08-05,Electronics,Tablet,7.0,1778,12446,15,1647.92,North,UPI,Bad,Female,50.0
373,2023-05-11,2023-05-15,2023-05-17,Clothing,Kurta,8.0,1241,9928,15,1638.29,South,Card,Poor,Male,19.0
374,2023-12-30,2024-01-03,2024-01-04,Electronics,Laptop,6.0,3975,23850,5,3114.92,South,UPI,,Female,34.0
375,2023-02-14,2023-02-17,2023-02-18,Grocery,Vegetables,4.0,1041,4164,5,551.9,West,COD,Poor,Other,41.0
376,2023-08-27,2023-08-30,2023-08-31,Grocery,Fruits,9.0,4374,39366,15,2758.33,North,COD,Poor,Female,63.0
377,2023-01-11,2023-01-13,2023-01-15,Grocery,Vegetables,7.0,3956,27692,15,4325.94,East,Card,Bad,Other,37.0
378,2023-10-20,2023-10-22,2023-10-23,Furniture,Table,8.0,4759,38072,10,2470.2,West,COD,Average,Female,
379,2023-02-18,2023-02-22,2023-02-23,Electronics,Mobile,8.0,1183,9464,5,795.41,North,UPI,Bad,Female,21.0
380,2023-10-05,2023-10-07,2023-10-08,Clothing,Jeans,6.0,2530,15180,15,945.0,East,COD,Excellent,Female,49.0
381,2023-12-21,2023-12-25,2023-12-27,Furniture,Chair,6.0,1389,8334,15,676.82,West,Card,,Male,48.0
382,2023-09-22,2023-09-24,2023-09-25,Clothing,Jeans,9.0,2253,20277,0,2287.06,North,Card,Average,Male,32.0
383,2023-02-09,2023-02-13,2023-02-15,Furniture,Sofa,7.0,4874,34118,0,6769.61,East,UPI,Bad,Male,33.0
384,,2023-08-19,2023-08-21,Electronics,Camera,6.0,1334,8004,15,708.99,West,COD,Excellent,Other,42.0
385,2023-08-17,2023-08-19,2023-08-20,Grocery,Beverages,8.0,2032,16256,0,3132.8,North,UPI,Excellent,Female,31.0
386,2023-06-09,2023-06-12,2023-06-14,Clothing,Jeans,4.0,1674,6696,15,602.32,East,Card,Excellent,Male,47.0
387,2023-07-19,2023-07-22,2023-07-24,Clothing,Jacket,3.0,2885,8655,15,683.12,South,UPI,Average,Female,20.0
388,2023-11-21,2023-11-23,2023-11-25,Grocery,Fruits,1.0,926,926,10,113.33,North,COD,Good,Other,38.0
389,2023-02-14,2023-02-17,2023-02-19,Furniture,Bed,7.0,4578,32046,5,4954.76,South,UPI,,Male,34.0
390,,2023-03-03,2023-03-05,Furniture,Bed,1.0,4068,4068,10,292.62,East,UPI,Average,Female,64.0
391,2023-09-29,2023-10-02,2023-10-04,Clothing,Shirt,,1620,11340,15,1581.63,South,Card,Good,Female,56.0
392,2023-09-26,2023-09-29,2023-09-30,Electronics,Tablet,,1856,3712,5,614.06,South,UPI,Good,Other,32.0
393,2023-11-09,2023-11-13,2023-11-14,Electronics,Tablet,5.0,2531,12655,15,987.15,South,COD,Good,Other,28.0
394,2023-08-25,2023-08-27,2023-08-28,Furniture,Bed,9.0,3971,35739,10,3855.06,North,COD,Excellent,Male,
395,2023-09-30,2023-10-01,2023-10-03,,Beverages,3.0,4334,13002,10,805.35,South,UPI,Poor,Male,57.0
396,2023-07-11,2023-07-14,2023-07-16,Clothing,Jacket,6.0,4537,27222,5,2526.8,West,UPI,Good,Other,28.0
397,2023-12-25,2023-12-29,2023-12-30,Grocery,Snacks,5.0,1573,7865,10,397.99,North,Card,Average,Female,45.0
398,2023-08-02,2023-08-04,2023-08-05,Furniture,Table,7.0,4488,31416,10,3561.15,East,Card,Poor,Female,49.0
399,2023-09-09,2023-09-12,2023-09-14,Electronics,Laptop,4.0,2847,11388,5,1830.21,West,COD,Excellent,Male,59.0
400,2023-07-27,2023-07-29,2023-07-31,Furniture,Bed,8.0,2756,22048,10,3923.53,South,COD,,Other,33.0
401,2023-10-17,2023-10-20,2023-10-22,Grocery,Vegetables,8.0,1498,11984,5,1335.63,West,Card,Bad,Male,43.0
402,2023-01-05,2023-01-08,2023-01-10,Grocery,Vegetables,8.0,3181,25448,10,4252.07,East,UPI,Average,Male,61.0
403,2023-05-12,2023-05-15,2023-05-17,Furniture,Sofa,2.0,2498,4996,5,874.89,East,UPI,Good,Female,47.0
404,2023-10-21,2023-10-22,2023-10-23,Clothing,Jeans,5.0,727,3635,5,262.45,South,Card,Excellent,Other,63.0
405,2023-04-23,2023-04-26,2023-04-28,Electronics,Laptop,8.0,988,7904,5,991.19,West,COD,Excellent,Other,35.0
406,2023-02-09,2023-02-11,2023-02-13,Electronics,Tablet,3.0,2873,8619,15,1088.33,North,UPI,Average,Male,22.0
407,2023-08-25,2023-08-27,2023-08-28,Furniture,Chair,5.0,410,2050,0,139.0,North,UPI,Average,Female,18.0
408,2023-03-31,2023-04-01,2023-04-02,Grocery,Vegetables,3.0,2111,6333,15,352.53,West,COD,Poor,Male,45.0
409,2023-07-03,2023-07-06,2023-07-08,Furniture,Table,9.0,714,6426,10,967.61,East,COD,Excellent,Male,29.0
410,2023-11-17,2023-11-18,2023-11-19,Electronics,Camera,6.0,4747,28482,0,4047.17,South,Card,Bad,Male,32.0
411,2023-07-09,2023-07-12,2023-07-13,Electronics,Mobile,6.0,2758,16548,0,2798.09,North,Card,Bad,Male,34.0
412,2023-03-13,2023-03-14,2023-03-15,Furniture,Chair,6.0,4358,26148,5,1922.68,South,UPI,Average,Male,48.0
413,2023-02-27,2023-02-28,2023-03-01,Electronics,Tablet,3.0,1183,3549,5,512.07,North,Card,Bad,Other,22.0
414,2023-05-26,2023-05-30,2023-05-31,Furniture,Bed,6.0,809,4854,10,648.57,North,Card,Poor,Other,61.0
415,2023-12-03,2023-12-06,2023-12-07,Clothing,Kurta,3.0,4770,14310,10,729.03,West,COD,Bad,Male,34.0
416,2023-11-10,2023-11-14,2023-11-16,Clothing,Kurta,2.0,2502,5004,15,691.2,North,COD,Excellent,Other,33.0
417,2023-08-25,2023-08-27,2023-08-28,Grocery,Vegetables,4.0,4624,18496,5,1321.89,East,Card,Average,Other,26.0
418,2023-04-13,2023-04-15,2023-04-16,Clothing,Shirt,2.0,3947,7894,10,1350.91,North,COD,Bad,Female,35.0
419,2023-06-20,2023-06-22,2023-06-23,Furniture,Chair,5.0,2880,14400,10,2070.03,East,UPI,Bad,Male,63.0
420,2023-09-28,2023-10-02,2023-10-04,Grocery,Vegetables,7.0,2153,15071,15,1474.03,West,UPI,Poor,Female,37.0
421,2023-05-19,2023-05-22,2023-05-23,Furniture,Bed,8.0,4062,32496,10,2655.57,West,COD,Excellent,Male,58.0
422,2023-05-30,2023-06-03,2023-06-04,Clothing,Shirt,6.0,2601,15606,10,2696.91,East,UPI,Average,Female,20.0
423,2023-09-08,2023-09-09,2023-09-10,Electronics,Tablet,,3441,24087,0,2761.52,East,Card,Average,Male,64.0
424,2023-08-25,2023-08-29,2023-08-31,Electronics,Camera,4.0,4225,16900,0,1251.17,East,UPI,Bad,Female,59.0
425,2023-04-26,2023-04-30,2023-05-02,Electronics,Mobile,,2060,14420,0,2152.3,South,COD,Average,Other,38.0
426,2023-09-15,2023-09-19,2023-09-20,Electronics,Mobile,7.0,3892,90715,15,2130.11,South,Card,Average,Other,33.0
427,2023-05-24,2023-05-26,2023-05-27,Electronics,Camera,2.0,4678,9356,0,1493.91,West,COD,Bad,Male,21.0
428,2023-09-20,2023-09-23,2023-09-24,Clothing,Jeans,2.0,2430,4860,10,396.83,East,Card,Excellent,Male,60.0
429,2023-11-21,2023-11-23,2023-11-25,Electronics,Camera,1.0,4571,4571,15,670.6,West,Card,Poor,Other,29.0
430,2023-05-04,2023-05-05,2023-05-06,,Mobile,7.0,1069,7483,10,388.55,North,COD,Excellent,Other,63.0
